capital,company_name,garden,income_growth,is_sold,market_value,net_asset,net_capital,net_profit,net_profit_growth,net_profit_t,net_profit_t_1,net_profit_t_2,net_profit_t_3,status,stock_code,stock_share,target_income,target_industry,total_debt
905.6439710000001,芒冠光电,股转系统挂牌股票(非园区类,-63.0371,0,700.0,,765.4643219999999,-199.867945,-307.4375,,414.60106840937493,-860.038091281697,1784.0415156024703,正常交易,430681.OC,301.9993,136.320703,制造业,140.179649
44104.340599,中天羊业,股转系统挂牌股票(非园区类,5.6028,0,15559.05,,16715.319159,743.250031,0.5105,,747.044322408255,750.8579836741491,754.6911136808054,正常交易,430682.OC,3959.1533,15057.461596,农、林、牧、渔业,25571.95415
3411.650479,新中德,股转系统挂牌股票(非园区类,3.1888,0,700.0,,1308.7543,72.371756,80.2999,,130.486203696244,235.26649477812418,424.1852548184631,正常交易,430683.OC,,1903.679722,制造业,2102.896179
1332.559672,杰通股份,上海张江,-30.8047,0,500.0,,658.5978759999999,10.620555,-49.5716,,5.35577595762,2.700832123012443,1.361986426321207,正常交易,430684.OC,200.0,707.692962,制造业,673.961796
6776.805975,新芝生物,股转系统挂牌股票(非园区类,26.6507,0,1900.0,,3420.416036,137.511844,2393.7308,,3429.1752074759515,85514.39833479171,2132498.8897093874,正常交易,430685.OC,665.5,3155.243215,制造业,2842.818995
13159.54423,华盛控股,股转系统挂牌股票(非园区类,7.7523,0,7200.0,,6745.446505,318.109608,115.0887,,684.217820422296,1471.6752151146509,3165.407088412306,正常交易,430686.OC,1200.0,4171.991124,制造业,6378.670182
4976.150849000001,华瑞核安,股转系统挂牌股票(非园区类,-41.5542,0,1800.0,,2231.727163,32.208266,-52.599,,15.267040166660003,7.236729709398508,3.4302822495519876,正常交易,430687.OC,,480.96922,制造业,2744.423686
22163.916763999998,鹏远光电,股转系统挂牌股票(非园区类,15.8542,0,5000.0,,5560.876231,-699.977266,-22.4537,,-542.806470624158,-420.9263341296214,-326.4127978431586,正常交易,430688.OC,,847.880788,制造业,16603.040533000003
19464.774293000002,摩登百货,股转系统挂牌股票(非园区类,0.0293,0,4500.0,,2316.555605,-1865.076419,-35.4673,,-1203.584170244013,-776.7053618310581,-501.22894103435124,正常交易,430689.OC,1293.75,52898.555563,批发和零售贸易,17148.218688
424.68334400000003,酷买网,股转系统挂牌股票(非园区类,-4.1257,0,500.0,,399.339738,-9.748205,-90.4188,,-0.9339950174600001,-0.08948793061287755,-0.008574017607881023,正常交易,430690.OC,,868.828933,信息技术业,25.343606
2174.132502,麦稻之星,股转系统挂牌股票(非园区类,71.9518,0,521.0,,580.761339,12.57439,276.8701,,47.38911616738999,178.5954094891588,673.0726983372023,正常交易,430691.OC,8.25,1110.466035,制造业,1593.371163
2423.36983,杰纳瑞,股转系统挂牌股票(非园区类,30.6552,0,1600.0,,1848.873296,93.851204,74.0425,,163.3409817217,284.2827281129898,494.77276707605023,正常交易,430692.OC,,1641.203389,制造业,574.496534
18895.760173,恒力液压,宁波高新区,18.8375,0,1000.0,,4520.084668,298.9294,4039.5605,,12374.363365287001,512244.25799589144,21204660.967516016,正常交易,430693.OC,262.5,1952.102201,制造业,14375.675505000001
15006.722996,华印机电,股转系统挂牌股票(非园区类,-50.6472,0,3002.15,,2712.95503,-277.235934,-66.5289,,-92.79391670507403,-31.05914465427204,-10.395837366376051,正常交易,430694.OC,885.6858,1560.42482,制造业,12293.767966
4747.002424,浩海科技,股转系统挂牌股票(非园区类,5.8396,0,1100.0,,1510.299133,13.308768,199.7654,,39.895081630272,119.59165102931138,358.49439107461933,正常交易,430695.OC,305.0,1738.611498,信息技术业,3236.703291
854.906592,金银花,股转系统挂牌股票(非园区类,-34.4769,0,630.0,,767.91901,-55.189668,-202.3338,,56.47768447178399,-57.79576067198647,59.14459813454929,正常交易,430696.OC,202.65,157.020864,农、林、牧、渔业,86.98758199999999
3703.9868340000003,宝石金卡,沈阳高新区,69.6341,0,2000.0,,1946.401032,-238.364021,61.089,,-383.97821778869,-618.5466712536228,-996.4106472557484,正常交易,430697.OC,,1461.987308,信息技术业,1804.594011
7780.461317,康普常青,武汉东湖,359.832,0,1454.8667,,7140.99713,119.512408,126.0129,,270.113459180632,610.4912623844626,1379.789006361733,正常交易,430698.OC,58.1947,584.089482,制造业,638.861306
14531.409475,海欣医药,股转系统挂牌股票(非园区类,8.1624,0,1100.0,,3518.261945,113.418289,23.2483,,139.786113081587,172.28400800913357,212.33711104312098,正常交易,430699.OC,149.0,20020.254943,批发和零售贸易,11000.564612999999
1964.358877,飞尼课斯,股转系统挂牌股票(非园区类,-62.9929,0,600.0,,746.943898,-102.997963,-1977.6136,,1933.9037610109676,-36311.240027653424,681784.7810878643,正常交易,430700.OC,,262.247864,制造业,1217.414979
4205.401346,立德股份,股转系统挂牌股票(非园区类,32.4422,0,9009.1287,,1904.475068,254.983391,51.58,,386.5038240778,585.8624965371292,888.0503722509807,正常交易,430701.OC,220.011,2047.837574,制造业,2183.943582
5357.981584,昊福文化,股转系统挂牌股票(非园区类,159.64600000000002,0,2564.1,,3643.3618119999996,417.113125,1658.5337,,7335.074870248125,128989.76351354455,2268328.460935985,正常交易,430702.OC,424.375,2326.359108,传播与文化产业,1714.6197719999998
10604.870563,高山水,股转系统挂牌股票(非园区类,27.9072,0,2597.0,,6062.636132,13.43569,152.743,,33.957765976699996,85.82587646249087,216.91889494759326,正常交易,430703.OC,,3984.719729,建筑业,4542.234431
1679.2756129999998,同智伟业,济南高新区,-7.7867,0,6550.4,,1097.788851,-93.449239,-346.6942,,230.53385255713806,-568.7136432950114,1402.9835726174822,正常交易,430704.OC,505.8889,429.722845,信息技术业,581.486762
1686.1904190000002,天锐科技,股转系统挂牌股票(非园区类,-16.505,0,1010.0,,1229.744336,27.783448,-61.4804,,10.702073035807999,4.122395725101098,1.5879303437260426,正常交易,430705.OC,252.5,1331.227958,信息技术业,451.17606100000006
1074.862327,海芯华夏,股转系统挂牌股票(非园区类,-45.1339,0,1100.0,,1059.994486,-106.999699,-39.9249,,-64.280176173949,-38.61638011667604,-23.19882897147325,正常交易,430706.OC,,156.083653,信息技术业,14.867841
181557.648004,欧神诺,股转系统挂牌股票(非园区类,49.2622,0,41300.0,,46213.570913999996,3784.12979,766.2139999999999,,32778.66201915059,283933.3594225651,2459470.509988578,正常交易,430707.OC,5118.05,64971.225177,制造业,135344.07709
15191.068556999999,武汉深蓝,股转系统挂牌股票(非园区类,-44.2771,0,21930.0,,10300.135708,418.796622,-81.9044,,75.783761530632,13.713526351537045,2.4815448744687374,正常交易,430709.OC,1662.1152,3949.410065,制造业,4890.932849
8953.40263,泓源光电,股转系统挂牌股票(非园区类,49.8942,0,2650.0,,5631.71408,621.72922,27.5297,,792.88940907834,1011.1694847293797,1289.5414103669239,正常交易,430711.OC,,4571.676713,制造业,3321.68855
5950.57542,索天科技,股转系统挂牌股票(非园区类,10.5432,0,1000.0,,3857.497799,61.192471,176.6444,,169.28554424312398,468.3189781581249,1295.5782272116755,正常交易,430712.OC,,858.270806,信息技术业,2093.077621
37745.695593000004,昌润钻石,股转系统挂牌股票(非园区类,-3.3175,0,6000.0,,22606.634564,245.062568,-77.0265,,56.299449059480004,12.93395392967964,2.9713819060349524,正常交易,430713.OC,3959.3268,9473.508905,制造业,14592.143739
3837.418086,奇才股份,股转系统挂牌股票(非园区类,39.1752,0,2402.0,,2798.1052329999998,77.61867,44.1042,,111.85176345413998,161.1830889114808,232.2716008111781,正常交易,430714.OC,352.0,2027.846256,制造业,1039.312853
2542.368504,春泉节能,郑州高新区,42.9359,0,1500.0,,1761.7944530000002,-50.466751,15.6748,,-58.377313285747995,-67.52784038866241,-78.11269431390447,正常交易,430715.OC,,600.979409,制造业,780.5740509999999
19676.823832,爱力浦,股转系统挂牌股票(非园区类,3.9048,0,3421.0,,8767.575415000001,317.240827,53.9594,,488.4220738042381,751.9716942965622,1157.7311087088215,正常交易,430716.OC,1502.5,3715.019105,制造业,10909.248417
10913.827883,源通机械,股转系统挂牌股票(非园区类,6.5386,0,2000.0,,6217.989541,548.21256,63.6649,,897.23153811144,1468.4530996185501,2403.342297037601,正常交易,430717.OC,1013.8610000000001,6522.882118,制造业,4695.838342
30792.101577999998,合肥高科,合肥高新区,,0,38420.0,,17199.981152,1263.224029,,,,,,正常交易,430718.OC,2301.7332,17391.202808,制造业,13592.120426
1037175.56598,九鼎投资,股转系统挂牌股票(非园区类,11.3046,0,1979883.00275,,696878.2287229999,4274.647351,361.4079,,19723.56057465473,91006.06665274233,419909.18101501866,正常交易,430719.OC,214618.4718,13123.000164,金融、保险业,339692.86814000004
1402.050643,东方炫辰,中关村,127.3125,0,500.0,,620.982926,-17.875666,-687.1092,,104.94967964727199,-616.1692245796614,3617.5862050758533,正常交易,430720.OC,,1163.518706,批发和零售贸易,781.067717
15978.588563999998,瑞杰塑料,股转系统挂牌股票(非园区类,50.8023,0,3000.0,,8209.919017,1052.938458,0.9013,,1062.428592321954,1072.0042612245518,1081.6662356309687,正常交易,430721.OC,,16093.79265,制造业,7496.655126000001
5669.0323659999995,鸿图建筑,股转系统挂牌股票(非园区类,35.004,0,15180.0,,4329.67886,492.518423,322.2911,,2079.861466189353,8783.069864047146,37090.122342653194,正常交易,430722.OC,1178.0312,3103.145692,社会服务业,1339.3535060000002
8736.107949,金源科技,股转系统挂牌股票(非园区类,-58.238,0,5000.0,,5180.833606,70.11276,5.5885,,74.0310115926,78.16823467545244,82.5366664702901,正常交易,430723.OC,2281.25,2841.125115,制造业,3555.274343
4691.162579999999,芳笛环保,武汉东湖,-16.0201,0,1000.0,,3098.079662,313.249359,54.5286,,484.059848971674,748.0109077780422,1155.8907836366998,正常交易,430724.OC,,761.11711,制造业,1593.082918
5981.681694,九五智驾,中关村,8.8801,0,3600.0,,2949.5843370000002,-269.357492,-254.9598,,417.395830888216,-646.7957447527177,1002.2733924773219,正常交易,430725.OC,2294.82,4702.739641,信息技术业,3032.097357
24000.492534,津宇嘉信,中关村,-19.0357,0,29071.7,,11821.684804999999,-357.614503,6.1389,,-379.568099724667,-402.86940579866456,-427.60115575123876,正常交易,430726.OC,2321.855,2695.75512,制造业,12281.067761
3001.938768,金格科技,南昌高新区,-26.491,0,1000.0,,2602.703383,-6.240968,-111.126,,0.6943700996800009,-0.07725561729039698,0.00859545997972958,正常交易,430727.OC,443.125,813.320672,信息技术业,399.235385
3279.4724530000003,五岳钻具,股转系统挂牌股票(非园区类,-20.6359,0,920.0,,919.407589,-59.741789,-193.37599999999998,,55.78449289663998,-52.08932808716653,48.638930994672606,正常交易,430728.OC,,716.12201,制造业,2360.064864
2795.7205129999998,万里智能,宁波高新区,-65.1241,0,1210.0,,1589.790986,-82.928701,-169.106,,57.30870811306,-39.60375582861125,27.368571502920087,正常交易,430729.OC,326.9083,269.903622,制造业,1205.929527
2778.877686,先大药业,股转系统挂牌股票(非园区类,51.5737,0,1500.0,,2193.562229,197.375194,83.9713,,363.113710279322,668.0250132791024,1228.9743012547374,正常交易,430730.OC,,3502.303493,批发和零售贸易,585.315457
1112.114224,凯地钻探,股转系统挂牌股票(非园区类,-56.1909,0,1000.0,,1045.53467,-120.564077,-306.2582,,248.67329506681398,-512.9090622854993,1057.9169995069497,正常交易,430731.OC,,610.279194,社会服务业,66.579554
15213.992633000002,威马股份,莱芜高新区,18.0629,0,5000.0,,7163.509193000001,458.245306,119.8857,,1007.6158988152422,2215.6032724211873,4871.794764786236,正常交易,430732.OC,,4678.593211,制造业,8050.483440000001
19493.363505,御食园,股转系统挂牌股票(非园区类,-9.4488,0,30381.0,,14591.421176,1313.794221,7.1271,,1407.4296489248911,1507.738567433417,1615.1966028729646,正常交易,430733.OC,3014.8725,16976.476613,制造业,4901.9423289999995
1209.770704,源渤科技,大连高新区,24.5248,0,500.0,,331.21774500000004,-206.567565,-504.7536,,836.08965576984,-3384.102980956035,13697.278643126869,正常交易,430734.OC,125.0,1124.453191,信息技术业,878.552959
16003.142,智达康,股转系统挂牌股票(非园区类,-66.6562,0,6000.0,,10977.068408,-1728.123944,-53.3938,,-805.4129015885279,-375.37234774015246,-174.94678713247094,正常交易,430735.OC,3998.2093,2865.300704,信息技术业,4706.066529
42700.414588,中江种业,股转系统挂牌股票(非园区类,256.1266,0,11500.0,,10875.695739,-695.29454,60.8655,,-1118.4890382437,-1799.262983815919,-2894.3933952303973,正常交易,430736.OC,6515.625,6657.504752,农、林、牧、渔业,31490.044980000002
3800.6039920000003,斯达科技,股转系统挂牌股票(非园区类,509.4501,0,1200.0,,2070.060348,724.026581,605.0492,,5104.743617127852,35990.95403461098,253753.93349339245,正常交易,430737.OC,,2215.887431,制造业,1730.543644
63366.650179,白兔湖,股转系统挂牌股票(非园区类,11.4118,0,7000.0,,13721.637450999999,694.86269,2.8768,,714.85249986592,735.4173765820627,756.5738636715754,正常交易,430738.OC,,7252.658644,制造业,49645.012727999994
1652.910374,银花股份,股转系统挂牌股票(非园区类,-21.826,0,1000.0,,1489.676886,22.610863,-93.9934,,1.3581440969580014,0.08157828332787939,0.004900081166372409,正常交易,430739.OC,,5205.459285,农、林、牧、渔业,163.233488
11474.178463,中天超硬,股转系统挂牌股票(非园区类,14.488,0,3000.0,,7590.302147,605.615254,2.1882,,618.867326988028,632.40938183718,646.2477639305413,正常交易,430740.OC,,3106.921967,制造业,3316.3376949999997
9199.517837000001,格林绿化,重庆高新区,25.3673,0,10718.8,,3174.201683,306.133893,117.4161,,665.584370938773,1447.0875815046134,3146.2013832916514,正常交易,430741.OC,584.0,3727.698843,建筑业,6025.316154
22584.434459,光维通信,股转系统挂牌股票(非园区类,-35.7621,0,17098.24,,15293.176356,-815.853862,-204.8326,,855.2808157350123,-896.6131164362228,939.94284190112,正常交易,430742.OC,2783.2493,10344.332881,信息技术业,7136.185285
960.0699619999999,尚思传媒,股转系统挂牌股票(非园区类,16.2743,0,600.0,,699.567016,33.207393,-28.9118,,23.606537950626002,16.781462911416913,11.929639917393878,正常交易,430743.OC,166.2,1367.652204,社会服务业,256.016071
922.308184,嘉瑶信息,广州高新区,456.2601,0,720.0,,770.550432,19.813188,144.2887,,48.401379393755995,118.23910050307441,288.8447615106539,正常交易,430744.OC,,483.433214,信息技术业,151.757752
2513.628616,诺文科技,西安高新区,11.5466,0,950.0,,1062.489494,11.738406,2639.7632,,321.60452785459194,8811.20250369386,241406.08367368297,正常交易,430745.OC,325.5007,572.050662,制造业,1451.139122
74127.652105,七星科技,股转系统挂牌股票(非园区类,,0,8675.0,,16351.364308000002,706.958418,,,,,,正常交易,430746.OC,3875.0,15173.887057,建筑业,56562.012032000006
2225.81693,长江机电,股转系统挂牌股票(非园区类,20.6916,0,1200.0,,1473.753373,5.78863,-54.3607,,2.64189021159,1.2057401993381947,0.5502913867965566,正常交易,430747.OC,,819.244705,制造业,752.0635570000001
7006.575405,恒均科技,股转系统挂牌股票(非园区类,23.3205,0,4380.0,,3744.33169,7.273426,130.7357,,16.782390395082,38.72296595482522,89.34770655662766,正常交易,430748.OC,1980.0,805.596984,制造业,3262.243715
9308.062231,金化高容,衡阳高新区,33.945,0,9828.72,,5077.800399000001,96.379941,-61.1991,,37.39628452746899,14.510094963218716,5.63004743658353,正常交易,430749.OC,1401.0,6351.175675,制造业,4230.261832
1331.591704,欣易晨,股转系统挂牌股票(非园区类,1272.1642,0,510.0,,588.825166,6.683042,113.73,,14.2836656666,30.528478629224175,65.24851737424082,正常交易,430750.OC,,1456.253266,批发和零售贸易,742.766538
6734.3893689999995,赛格微,南京高新区,81.0469,0,1000.0,,2214.107351,57.58146,113.3195,,122.83248256469999,262.0256376446051,558.9517800952834,正常交易,430751.OC,414.25,3034.653814,信息技术业,4520.282018
3369.4284,索泰能源,武汉东湖,187.9836,0,500.0,,758.0333820000001,206.83781,1119.4626,,2522.30973560906,30758.623881911375,375089.9145145774,正常交易,430752.OC,,1411.826163,建筑业,2611.395018
208248.474724,琼中农信,股转系统挂牌股票(非园区类,-0.5242,0,19691.1,,16223.429222,1094.244308,5.4878,,1154.294247134424,1217.639606828667,1284.4612331722103,正常交易,430753.OC,5189.3393,5835.131515,金融、保险业,192025.045502
1332.103814,波智高远,中关村,-29.4148,0,1176.4723,,902.089853,-82.2274,70.0497,,-139.8274470178,-237.77615417142783,-404.33763684005055,正常交易,430754.OC,528.8241,675.003163,信息技术业,430.01396100000005
5334.134115,华曦达,股转系统挂牌股票(非园区类,60.1425,0,22400.0,,2949.571046,-107.994657,-1496.1653,,1507.783926888021,-21051.155986187914,293908.93512802845,正常交易,430755.OC,701.0360000000001,3835.472584,信息技术业,2384.5630690000003
