buyer_name,market_based_value,static_pe,net_profit_t_1,net_profit_t_2,net_profit_t_3,sale_at,year,pricing_method,ps,target_business,buyer_stock_code,dynamic_pe,support_fund_use,bargain_value,profit_based_value,pb,capital_based_value,target_name,target_income,net_profit_t,target_net_asset,net_profit,target_estimate_value,memo,value_at,growth_ratio,support_fund,bargain_type,consultant,target_industry,payment_type,buyer_industry
方正证券,1298449.75,271.769563561,0,0,0,2014-07-18 00:00:00,2014.0,市场法,,证券,601901.SH,,无,1298449.75,,,710237.42,民族证券100%股权,55418.59,15380.37,683546.01,4777.76,1298449.75,,2013-08-31 00:00:00,0.8995791519580001,0,产业并购,西南证券,金融、保险业,股份,非银金融
华昌达,86600,43.058262378900004,5000,6500,8300,2014-07-18 00:00:00,2014.0,收益法,,工业机器人,300278.SZ,12.60212,支付现金对价和用于对标的公司增资,63000.0,63010.6,,,上海德梅柯 100%的股权,15667.67,3661.46,5680.8,1463.38,63010.6,,2013-12-31 00:00:00,10.0918532601,2.1,产业并购,海通证券,机械、设备、仪表,股份和现金,机械设备
胜利股份,,24.8424081351,5398.01938776,6528.84510204,7209.47387755,2014-07-18 00:00:00,2014.0,收益法,,天然气,000407.SZ,12.0750329628,用于青岛润昊、东泰压缩拟建项目的建设及运营资金安排、补充上市公司流动资金,52647.0,52647,,17658.95,青岛润昊 100%的股权、昆仑利用 49%的股权、东泰燃气 100%的股权和东泰压缩 100%的股权,31118.38,3577.34,11255.55,2623.79,65181.2620408,,2013-12-31 00:00:00,4.79103304955,1.75,集团整体上市,东方花旗,电力、煤气及水的生产和供应业,股份,化工
万邦达,,18.4488559626,4600,5800,7420,2014-07-18 00:00:00,2014.0,收益法,,节能,300055.SZ,15.8635086957,无,68100.0,72972.14,,30550.3,昊天节能 100%的股权,40206.566294,2268.069741,27322.6,3955.374802,72972.14,,2013-12-31 00:00:00,1.67076120135,0,产业并购,长城证券,电力、煤气及水的生产和供应业,股份和现金,公用事业
高鸿股份,,66.37533942,6003.75,6496.15,7248.53,2014-07-23 00:00:00,2014.0,收益法,,互联网支付,000851.SZ,13.6480333125,无,52153.3095,81939.38,,22391.06,高阳捷迅剩余 63.649%的股权,17204.320103,5066.956649,19607.96,1234.485288,81939.38,,2013-07-31 00:00:00,3.17888347385,0,产业并购,西南证券,信息技术业,股份,通信
吴通通讯,,27.0621759542,6000,7500,9000,2014-07-23 00:00:00,2014.0,收益法,,移动信息化,300292.SZ,9.24916666667,支付现金对价,55000.0,55495,,7090.43,国都互联100%股权,24168.11602,1557.922103,5575.72,2050.648111,55495.0,,2013-12-31 00:00:00,8.952974683089998,1.83,产业并购,华西证券,信息技术业,股份和现金,通信
拓尔思,,24.4961661625,4100,5150,6200,2014-07-23 00:00:00,2014.0,收益法,,计算机,300229.SZ,14.6468073171,无,60000.0,60051.91,,9932.52,天行网安100%股权,7677.831651,3339.381746,8444,2451.481983,60051.91,,2013-12-31 00:00:00,6.11178469919,0,产业并购,长城证券,信息技术业,股份和现金,计算机
美晨科技,,8.38211649003,9000,11500,14500,2014-07-24 00:00:00,2014.0,收益法,,园林工程,300237.SZ,6.67777777778,支付现金对价,60000.0,60100,,24458.66,赛石集团100%股权,74886.713255,8953.27,12574.36,7170.026815,60100.0,,2014-02-28 00:00:00,3.77956730999,2,产业并购,齐鲁证券,建筑业,股份和现金,汽车
深天马A,,8.95089640416,89421.1,149611.54,231260.54,2014-07-24 00:00:00,2014.0,资产基础法,,液晶显示屏,000050.SZ,7.92677410234,标的资产建设,549640.18,676873.36,,549640.18,上海天马70%股权、成都天马40%股权、武汉天马90%股权、上海光电子100%股权、深圳光电子100%股权,1350003.04,-43065.48,403172.3,79189.93,708820.859683,,2013-08-31 00:00:00,0.758109026048,17.66,集团整体上市,华创证券、国泰君安,信息技术业,股份,电子
华测检测,,14.059395175499999,1920,2304,2649.6,2014-07-24 00:00:00,2014.0,收益法,,无损检测,300012.SZ,9.76549479167,用于支付购买资产的现金对价以及与本次交易相关的发行费用,18000.0,18749.75,,11264.68,杭州华安无损检测技术100%的股权,9593.83,1918.44,7727.18,1333.61,18749.75,,2013-12-31 00:00:00,1.4264673528999998,0.4,产业并购,长江证券,机械、设备、仪表,股份和现金,综合
爱使股份,,38.2088908141,10000,12000,14400,2014-07-30 00:00:00,2014.0,收益法,,网络游戏,600652.SH,11.820035,支付购买标的股权的现金对价,118000.0,118200.35,,24547.59,游久时代合100%股权,6533.3,8386.71,2819.01,3093.53,118200.35,,2013-12-31 00:00:00,40.9297377448,3.93,产业并购,恒泰证券、国盛证券,信息技术业,股份和现金,采掘
东方日升,,14.888391107999999,7518.64,10159.69,11531.86,2014-07-30 00:00:00,2014.0,收益法,,太阳能EVA胶膜,300118.SZ,7.328453018099999,补充江苏斯威克营运资金及其他相关整合业务,46750.0,55100,,17580.7,江苏斯威克85%股权,19886.01,5421.82,13734.49,3700.87,55100.0,,2013-08-31 00:00:00,3.01179803546,1.56,产业并购,安信证券,石油、化学、塑胶、塑料,股份,电气设备
坚瑞消防,,16.0352170473,3584.31,4239.18,4893.02,2014-08-20 00:00:00,2014.0,收益法,,智能工程技术,300116.SZ,12.1557817265,用于支付现金收购款及与本次交易相关的费用,42000.0,43570.09,,16018.37,达明科技100%股份,14486.79,3007.62,15528.57,2717.15,43570.09,,2013-12-31 00:00:00,1.80580182206,1.4,产业并购,财通证券,信息技术业,股份和现金,机械设备
东光微电,,28.6866227833,21900,29800,39200,2014-08-20 00:00:00,2014.0,收益法,,装饰工程,002504.SZ,12.9566210046,无,218360.0,283750,,277298.56,弘高设计100%股权,145031.6,14947.92,41761.54,9891.37,283750.0,,2013-12-31 00:00:00,5.79452912895,0,借壳上市,浙商证券,建筑业,股份,电子
汉威电子,,20.5554740717,4509.29,5645,6750.21,2014-08-20 00:00:00,2014.0,收益法,,环保工程、软件,300007.SZ,14.8262032382,支付本次交易中的部分现金对价,50440.0,66855.65,,34985.66,嘉园环保 80.00%股权,18511.79808,4363.01,21648.53,3252.44992,66855.65,,2013-12-31 00:00:00,2.08823047108,1.68,产业并购,西南证券,建筑业,股份和现金,机械设备
荣之联,66692.13,240.830679595,3810,5456,7470,2014-08-28 00:00:00,2014.0,收益法,,计算机,002642.SZ,16.4125984252,支付本次交易中的部分现金对价,62532.0,62532,,,泰合佳通100%股权,4467.849138,3745.069963,3122.363885,259.651304,62532.0,,2014-02-28 00:00:00,19.0271340251,2,产业并购,东方花旗,信息技术业,股份和现金,计算机
华录百纳,342023.46,27.6415937898,19823.06,24882.58,31246.94,2014-08-28 00:00:00,2014.0,收益法,,传播与文化产业,300291.SZ,12.6315412454,支付本次交易中的部分现金对价,250000.0,250395.8,,,蓝色火焰 100%的股权,89759.96,19753.24,43424.75,9058.66,250395.8,,2014-03-31 00:00:00,4.76620015084,8.1,产业并购,中信建投,传播与文化产业,股份和现金,传媒
星河生物,,10.4752950868,5500,6500,7500,2014-08-28 00:00:00,2014.0,收益法,,肉制品,300143.SZ,9.20231818182,支付本次交易中的部分现金对价,46500.0,50612.75,,47089.15,洛阳伊众 93%股权,34001.31,4846.05,24840.15,4831.63,50612.75,,2014-02-28 00:00:00,1.03753801809,1.55,产业并购,广州证券,食品、饮料,股份和现金,农林牧渔
华闻传媒,,24.6575504298,22735,30400,40500,2014-08-29 00:00:00,2014.0,收益法,,文化、软件,000793.SZ,13.8243882363,支付本次交易中的部分现金对价,279944.0,279679.59,,34665.39,掌视亿通 100%股权、精视文化 60%股权、邦富软件 100%股权、漫友文化 85.61%股权,51042,14478.63,34665.39,12746.5,314297.46655300003,,2014-03-31 00:00:00,8.06660696889,9.2,产业并购,民生证券,传播与文化产业,股份和现金,传媒
鹿港科技,,32.420376436,4500,5850,7605,2014-08-29 00:00:00,2014.0,收益法,,影视,601599.SH,10.491882222200001,支付本次交易中的部分现金对价,47000.0,47213.47,,19185.43,世纪长龙 100%的股权,15814.89,1021.11,18178.32,1456.29,47213.47,,2013-12-31 00:00:00,1.5972405590799998,1.5,产业并购,兴业证券,传播与文化产业,股份和现金,纺织服装
海默科技,,17.5434558927,4200,5040,-,2014-09-01 00:00:00,2014.0,收益法,,压裂装备部件,300084.SZ,10.0676880952,支付本次交易的现金对价,42000.0,42284.29,,15480.66,清河机械 100%股权,18370.13506,3500,12795.48,2410.26,42284.29,,2014-02-28 00:00:00,2.3046271027,1.4,产业并购,国金证券,机械、设备、仪表,股份和现金,采掘
中航电测,,16.712258217000002,3855.6,5424.3,6844.06,2014-09-03 00:00:00,2014.0,收益法,,机载配电系统,300114.SZ,10.2679219836,"建设某型直升机机载配电系统项目
目",39589.0,39589,,26043.71,汉中一零一航空电子设备100%股权,11184.77,3091.25,10487.59,2368.86,39589.0,,2013-03-31 00:00:00,2.77484245666,1.3,集团整体上市,中信建投,机械、设备、仪表,股份支付100%,机械设备
柘中建设,,,,,,2014-09-03 00:00:00,2014.0,收益法、资产基础法,,成套开关设备,002346.SZ,,,57800.0,,,,柘中电气100%股权、集团,,,42370.06,,221433.29,,2013-12-31 00:00:00,4.22617362354,0,集团整体上市,民生证券,机械、设备、仪表,股份支付100%,建筑材料
海翔药业,,73.6332853306,22615.08,27111.47,30355.96,2014-09-03 00:00:00,2014.0,收益法,,染料,002009.SZ,8.365480024830001,约2亿元拟用于台州前进的持续发展，约4.3亿元用于偿还银行借款并补充流动资金,189120.0,189186,,74806.77,台州市前进化工100%股权,99582.94,14248.77,35793.2,2569.3,189186.0,,2013-12-31 00:00:00,4.28552909491,6.3,借壳上市,国泰君安,石油、化学、塑胶、塑料,股份支付100%,医药生物
鼎立股份,,27.9305390408,12200,18000,22000,2014-09-04 00:00:00,2014.0,收益法,,环保,600614.SH,14.786885245899999,支付现金对价款及对标的增资,180000.0,180400,,64981.06,郴州丰越环保科技100%股权,33351.26,7825.13,50018.72,6458.88,180400.0,,2013-12-31 00:00:00,2.60664967036,5.3,第三方产业并购,西南证券,金属、非金属,股份85%+现金15%,综合
通鼎光电,,67.0813107157,2000,2900,4200,2014-09-04 00:00:00,2014.0,收益法,,移动互联网,002491.SZ,11.29012,,11500.0,22580.24,,3371.14,苏州瑞翼信息技术51%股权,1697.48,919.891068,2319.38,336.61,22580.24,,2013-12-31 00:00:00,8.735463787739999,0,第三方产业并购,西南证券,信息技术业,股份支付100%,通信
旋极信息,,11.5599540571,2080,2496,2870.4,2014-09-04 00:00:00,2014.0,收益法,,信息技术服务,300324.SZ,7.79040865385,,16000.0,16204.05,,3913.01,北京中软金卡信息技术100%股权,4625.77,1621.38,2981.58,1401.74,16204.05,,2013 年12 月31 日,4.43471917574,0,第三方产业并购,华泰联合,信息技术业,股份70%+现金30%,计算机
高金食品,652971.87,27.5996054693,42980,55840,71900,2014-09-11 00:00:00,2014.0,收益法,,影视娱乐,002143.SZ,13.9878499302,,601197.79,601197.79,,,印纪影视娱乐传媒100%股权,162351.8,27585.68,62856.98,21782.84,601197.79,,2013 年12 月31 日,8.5645350763,0,借壳上市,宏源证券、中信建投,传播与文化产业,股份支付100%,农林牧渔
金龙机电,,42.97954167,9700,11405,13415.75,2014-09-11 00:00:00,2014.0,收益法,,液晶显示模组及触控显示一体化模组、微特电机,300032.SZ,10.0580103093,支付现金对价款,97200.0,97562.7,,27742.64,无锡博一光电股权、深圳甲艾马达股份100%股权,65514.82,5891.11,16119.77,2269.98,97562.7,两个标的,2013 年12 月31 日,5.05236302999,3.24,产业并购,国信证券,机械、设备、仪表,股份+现金,电子
新文化,155786.7,23.4320481597,9226.25,11354.3,14124.86,2014-09-11 00:00:00,2014.0,收益法,,户外广告行业,300336.SZ,16.2888703428,支付现金对价款,15000.0,150285.19,,0,郁金香广告传播100%、达可斯广告100%,46852.22,6680.09,43559.11,6413.66,150285.19,两个标的,2013 年12 月31 日,2.45014372424,5,产业并购,海通证券,社会服务业,股份+现金,传媒
濮耐股份,-,,-,-,-,2014-09-12 00:00:00,2014.0,资产基础法、收益法,,专用设备制造：耐火材料生产器械和隧道窑、转炉出钢口用滑动水口挡渣系统,002225.SZ,,支付现金对价款及对标的增资,41471.86,-,,-,马鞍山市雨山冶金新材料100%股权及郑州汇特耐火材料100%股权,43035.4311,-,22623.27,-,41471.86,两个标的,2014-03-31 00:00:00,0.833150556927,1.38,产业并购,中原证券,机械、设备、仪表,股份支付+现金,建筑材料
佳讯飞鸿,,25.9219454771,1603.81,2007.02,2495.59,2014-09-12 00:00:00,2014.0,收益法,,智能应用系统,300213.SZ,13.0433218399,,20800.0,20919.01,,7075.05,深圳市航通智能技术 100%股权,5672.49,1235.290425,4906.11,807,20919.01,,2013 年12 月31 日,3.26386893078,0,产业并购,安信证券,信息技术业,股份57.7%+现金42.3%,通信
京威股份,,12.4866516195,17123,19364,20948,2014-09-17 00:00:00,2014.0,收益法,,汽车零部件制造、饰件,002662.SZ,8.94306196344,,133465.02,153132.05,,78877.93,宁波福尔达智能100%股权及秦皇岛威卡威汽车零部件49%股权,70647.05,14320.75,44021.55,12263.66,153132.05,,2013-12-31 00:00:00,2.4785701548400003,,产业并购,国信证券,机械、设备、仪表,股份+现金,汽车
桑乐金,,34.460213681999996,760,950,1100,2014-09-17 00:00:00,2014.0,收益法,,远红外桑拿理疗房,300247.SZ,14.217105263199999,支付现金对价款,10800.0,10805,,1584.78,深圳市卓先实业100%股权,12110.4,608.14,1072.09,313.55,10805.0,,2013 年12 月31 日,9.07844490668,0.36,产业并购,国元证券,机械、设备、仪表,股份70%+现金30%,家用电器
拓维信息,90559.62,1285.26284417,7800,9750,,2014-09-17 00:00:00,2014.0,收益法,,移动网络游戏研发,002261.SZ,11.6102076923,支付现金对价款,81000.0,90559.62,,,上海火溶信息科技90%股权,520.51,6000,2862.52,70.46,90559.62,,2014-04-30 00:00:00,30.636327431799998,2.7,产业并购(收购控股权）,华泰联合,信息技术业,股份60%+现金40%,传媒
百圆裤业,,34.6807713104,9100,12600,17000,2014-09-18 00:00:00,2014.0,收益法,,线上跨境出口零售贸易,002640.SZ,11.488901098900001,支付现金对价款及补流等,103200.0,104549,,14021.84,深圳市环球易购电子商务100%股权,46635.06,6500,11655.63,3014.61,104549.0,考虑到交易完成后各交易对方所承担的业绩补偿责任、未来持有的股票锁定期限等存在不同，各交易对方获取对价的情况不同,2014-03-31 00:00:00,7.969828314730001,1.5,产业并购,广发证券,批发和零售贸易,股份94.2%+现金5.8%,纺织服装
翠微股份,220925,48.7646537026,8023.6,7129.4,0,2014-09-18 00:00:00,2014.0,成本法,,百货零售,603123.SH,30.763193578899998,支付现金对价、支付人员安置费、商城装修工程项目及补流,246831.56,0,,246831.56,北京当代商城100%股权及甘家口大厦100%股权,231927.23,5874.62,85277.35,5061.69,246831.56,两个标的,2013年10月31日星期四,1.89445626535,5.2,集团整体上市,中信建投,批发和零售贸易,股份+现金,商业贸易
依米康,,11.3217356204,2941.19,3458.81,4100,2014-09-24 00:00:00,2014.0,收益法,,除尘脱硫脱硝设备等大气污染防治设备,300249.SZ,9.25027284874,对标的公司增资,14419.61,27206.81,,17445.25,江苏亿金环保科技53%股权,22541.88,2611.257579,13154,2403.06,27206.81,第三方购买标的公司23.50%的股权,2013 年12 月31 日,1.06832978562,0.48,产业并购,海际大和,机械、设备、仪表,股份支付100%,家用电器
银之杰,,16.5788570226,3840,4800,6000,2014-09-24 00:00:00,2014.0,收益法,,移动商务平台技术和应用方案提供商,300085.SZ,9.02934635417,,30000.0,34672.69,,14563.96,北京亿美软通科技100%股权,31625.75,3085.995643,9462.6,2091.38,34672.69,,2013 年12 月31 日,2.66418214867,0,产业并购,长江证券,信息技术业,股份支付100%,计算机
新世纪,,45.5997414274,14246.2,18461.15,23497.98,2014-09-24 00:00:00,2014.0,收益法,,移动终端操作系统、中间件平台,002280.SZ,14.9431961397,海外运营平台扩建、联络运营分发平台的搭建、手机游戏、智能电视等应用的研发,212883.760846,212883.760846,,29760.75,北京数字天域科技100%股权,9630.68,2270.71,21665.66,4668.53,212883.760846,,2013-12-31 00:00:00,8.82586087135,4.99,借壳上市,华泰联合,信息技术业,股份支付100%,计算机
中南重工,,16.3054205908,10500,13000,16000,2014-09-25 00:00:00,2014.0,收益法,,广播、电视、电影和影视录音制作业,002445.SZ,9.645820952380001,支付现金对价款,100000.0,101281.12,,69198.85,大唐辉煌传媒100%股权,20504.06,6678.52,49113.05,6211.5,101281.12,,2013-12-31 00:00:00,1.06220383381,1.74,产业并购,金元证券,传播与文化产业,股份82.6%+现金17.4%,机械设备
皇氏乳业,,24.257847952,8775,11846,15992,2014-09-25 00:00:00,2014.0,收益法,,广播、电视、电影和影视录音制作业,002329.SZ,7.85249344729,支付现金对价款及中介费,68250.0,68905.63,,10873.57,御嘉影视集团100%股权,8429.78,6500,10844.08,2840.55,68905.63,,2014 年3 月31 日,5.354216309730001,2.27,产业并购,海通证券,传播与文化产业,股份70%+现金30%,食品饮料
和晶科技,,17.8656049718,1900,2200,,2014-09-25 00:00:00,2014.0,收益法,,白色家电智能控制器系统集成业务,300279.SZ,11.135631578900002,支付现金对价款及税费,21000.0,21157.7,,2917.32,无锡中科新瑞系统集成100%股权,10214,1650,2757.22,1184.27,21157.7,,2014 年3 月31日,6.67356250136,0.7,产业并购,东方花旗,信息技术业,股份70%+现金30%,电子
北纬通信,,63.9236810104,4800,5700,,2014-10-15 00:00:00,2014.0,收益法,,移动应用分发平台的开发,002148.SZ,9.08954791667,,36180.0,43629.83,,7536.2,杭州掌盟软件技术82.97%股权,3133.76,4000,5853.08,682.53,43629.83,,2014 年3 月31日,6.45416601174,0,产业并购(收购控股权）,中信建投,信息技术业,股份58.6%+现金41.4%,传媒
步步高,166300,12.1412937099,11047,12111,13334,2014-10-15 00:00:00,2014.0,收益法,,超市、百货和电器的直营连锁经营,002251.SZ,14.531547026300002,,160530.0,160530,,,广西南城百货100%股权,268566.7,10526.05,52970.76,13221.82,160530.0,,2013-12-31 00:00:00,2.03053986766,0,产业并购,华西证券,批发和零售贸易,股份95%+现金5%,商业贸易
华智控股,,28.8458299342,17541.8,19532.02,21514.69,2014-10-16 00:00:00,2014.0,收益法,,广告、发行、印刷及新媒体业务,000607.SZ,12.719097242,,223115.86,223115.86,,99384.96,杭州日报传媒100%股权等杭报集团的传媒经营类资产,158657.01,16128.65,74979.99,7734.77,223115.86,,2013-12-31 00:00:00,1.97567204263,,借壳上市,中信证券,传播与文化产业,股份100%,机械设备
光华控股,268691.66,19.2284820604,24124.43,29363.35,33479.54,2014-10-16 00:00:00,2014.0,收益法,,水泥熟料及水泥产品,000546.SZ,10.2412956493,,247065.42,247065.42,,,青海互助金圆水泥100%股权,130007.82,21074.95,104244.48,12848.93,247065.42,,2013-09-30 00:00:00,1.37005758003,0,借壳上市,西南证券,金属、非金属,股份100%,综合
新华医疗,,16.4809505232,3800,4280,4580,2014-10-17 00:00:00,2014.0,收益法,,制药装备,600587.SH,11.4509210526,支付现金对价款,36975.0,43513.5,,36421.4,成都英德生物医药装备技术85%股权,20001.66,4161.69,12069.23,2640.23,43513.5,,2013-12-31 00:00:00,2.60532527759,1.23,产业并购,西南证券,机械、设备、仪表,股份60%+现金40%,医药生物
北大医疗,,23.7768341942,9332.93,12393.38,,2014-10-17 00:00:00,2014.0,收益法,,肿瘤诊疗设备,000788.SZ,15.0237192393,重组完成后的业务整合和补流,140215.32,140215.32,,44770.07,深圳市一体医疗科技100%股权,24320.11,7463.65,31244.93,5897.14,140215.32,,2014-04-30 00:00:00,3.4876183111900003,4.67,产业并购,西南证券,机械、设备、仪表,股份支付100%,医药生物
瀚蓝环境,,,23629.42,29624.57,0,2014-10-29 00:00:00,2014.0,收益法,,"环保、垃圾焚烧发电、,燃气",600323.SH,13.2566368535,支付现金对价款,223344.52,313246.64,,203749.57,创冠中国100%股权;燃气发展30%股权,126695.8,19811.09,181172.52,0,313246.64,,2013-09-30 00:00:00,0.728996428377,7.448,产业并购,广发证券,社会服务业,股权+现金,
华谊嘉信,,,,,,2014-10-29 00:00:00,2014.0,收益法,,广告传媒,300071.SZ,,,41694.36,,,,迪思传媒100%股权,,,4478.25,,46172.61,,2014-04-30 00:00:00,9.31041366605,,产业并购,长城证券,社会服务业,股权+现金,
东方国信,,,,,,2014-10-29 00:00:00,2014.0,收益法,,应用软件,300166.SZ,,支付现金对价款,45080.0,,,,屹通信息100%股份,,,3791.33,,45087.78,,2014-05-31 00:00:00,10.8923385725,,产业并购,广发证券,信息技术业,股权+现金,
中科金财,,,"7,250","8,650",,2014-10-30 00:00:00,2014.0,收益法,,应用软件,002657.SZ,11.015885517200001,支付现金对价款,79800.0,,,,滨河创新100%股权,,"6,100",9694.5,,79865.17,,2014-03-31 00:00:00,7.238193821239999,,产业并购,中信证券,信息技术业,60%股权+40%现金,
世纪鼎利,,,5808,7043,7633,2014-10-30 00:00:00,2014.0,收益法,,信息科技咨询与其他服务,300050.SZ,3.891590909090001,支付现金对价款,22602.36,,,,智翔信息100%股权,,5170,62550,,22602.36,,2014-05-31 00:00:00,-0.638651318945,1.1143,产业并购,中金,信息技术业,82.17%股权+17.83%现金,
丽鹏股份,,11.2129623303,13000,16900,19800,2014-10-30 00:00:00,2014.0,收益法,,环境与设施服务,002374.SZ,7.70060538462,无,99860.0,100107.87,,61022.14,华宇园林100%股权,56328.53,10500,60763.49,8927.87,100107.87,,2014-04-30 00:00:00,0.647500332848,无,产业并购,金元证券,社会服务业,77%股权+23%现金,
神州信息,72000,98.37610153520001,6675,10012.5,,2014-10-31 00:00:00,2014.0,收益法,,应用软件,000555.SZ,10.636704119900001,支付本次交易现金对价,71000.0,71000,,,中农信达100%,2108.41,4450,2394.64,721.72,71000.0,,2014-06-30 00:00:00,28.6495506631,2.13,产业并购,西南证券,信息技术业,70%股权+30%现金,
云南旅游,65200,15.4819741863,7496.21,9371.16,,2014-10-31 00:00:00,2014.0,收益法,,建筑与工程,002059.SZ,7.92400426349,支付本次交易现金对价,47520.0,60200,,,江南园林80%,46286.04,5999.42,18240.32,3836.72,59400.0,,2014-05-31 00:00:00,2.25652181541,1.584,产业并购,西南证券,建筑业,66.7%股权+33.3%现金,
